Zip Code,Date,Hour,Average PM25
60827,8/18/17,13,77.95475
60622,8/18/17,21,49.1686057
60647,8/18/17,22,48.5098645
0,8/18/17,15,49.31552864
60612,8/18/17,18,46.16
60608,8/18/17,18,58.30949835
60625,8/18/17,9,58.24155844
60609,8/18/17,17,57.54851371
60622,8/18/17,18,46.05579184
60622,8/18/17,16,44.95445374
60622,8/18/17,11,46.57972549
60827,8/18/17,16,81.30110846
60622,8/18/17,14,45.78811298
60609,8/18/17,8,50.5360574
60601,8/18/17,14,54.65375723
60609,8/18/17,6,48.80368794
0,8/18/17,14,49.88411313
60622,8/18/17,0,54.6761691
60647,8/18/17,21,48.31097574
60625,8/18/17,11,49.58314465
60647,8/18/17,19,46.8484009
60827,8/18/17,12,75.06426901
60613,8/18/17,11,47.69333333
60647,8/18/17,14,45.87905263
60601,8/18/17,16,50.23779714
60642,8/18/17,19,47.02265844
60622,8/18/17,13,49.52890227
60609,8/18/17,7,48.67663362
60647,8/18/17,20,47.9938096
60612,8/18/17,12,48.91962547
60647,8/18/17,11,46.41444444
60614,8/18/17,11,46.48266667
60608,8/18/17,8,58.21146859
60622,8/18/17,12,45.3384784
60601,8/18/17,15,47.91530154
60642,8/18/17,18,46.93011494
60622,8/18/17,19,47.20601052
60622,8/18/17,22,49.33024311
60633,8/18/17,12,77.58284611
60633,8/18/17,13,76.78073618
60654,8/18/17,15,47.24416667
60609,8/18/17,15,61.59991521
60609,8/18/17,9,58.01090094
60612,8/18/17,13,46.64131062
60608,8/18/17,9,56.77529295
60609,8/18/17,18,57.8839738
60612,8/18/17,19,47.71048387
60628,8/18/17,16,81.06731808
60622,8/18/17,15,46.74939583
60615,8/18/17,8,48.51911302
60640,8/18/17,9,59.08431824
60622,8/18/17,20,48.22566384
60608,8/18/17,17,59.56528442
60611,8/18/17,14,54.72107146
60622,8/18/17,17,45.33784598
60611,8/18/17,15,53.95695583
60647,8/18/17,15,46.72054952
60612,8/18/17,20,47.04458932
60618,8/18/17,11,47.19386192
60608,8/18/17,15,62.03369571
60827,8/18/17,13,77.95475
60622,8/18/17,21,49.1686057
60647,8/18/17,22,48.5098645
0,8/18/17,15,49.31552864
60612,8/18/17,18,46.16
60608,8/18/17,18,58.30949835
60625,8/18/17,9,58.24155844
60609,8/18/17,17,57.54851371
60622,8/18/17,18,46.05579184
60622,8/18/17,16,44.95445374
60622,8/18/17,11,46.57972549
60827,8/18/17,16,81.30110846
60622,8/18/17,14,45.78811298
60609,8/18/17,8,50.5360574
60601,8/18/17,14,54.65375723
60609,8/18/17,6,48.80368794
0,8/18/17,14,49.88411313
60622,8/18/17,0,54.6761691
60647,8/18/17,21,48.31097574
60625,8/18/17,11,49.58314465
60647,8/18/17,19,46.8484009
60827,8/18/17,12,75.06426901
60613,8/18/17,11,47.69333333
60647,8/18/17,14,45.87905263
60601,8/18/17,16,50.23779714
60642,8/18/17,19,47.02265844
60622,8/18/17,13,49.52890227
60609,8/18/17,7,48.67663362
60647,8/18/17,20,47.9938096
60612,8/18/17,12,48.91962547
60647,8/18/17,11,46.41444444
60614,8/18/17,11,46.48266667
60608,8/18/17,8,58.21146859
60622,8/18/17,12,45.3384784
60601,8/18/17,15,47.91530154
60642,8/18/17,18,46.93011494
60622,8/18/17,19,47.20601052
60622,8/18/17,22,49.33024311
60633,8/18/17,12,77.58284611
60633,8/18/17,13,76.78073618
60654,8/18/17,15,47.24416667
60609,8/18/17,15,61.59991521
60609,8/18/17,9,58.01090094
60612,8/18/17,13,46.64131062
60608,8/18/17,9,56.77529295
60609,8/18/17,18,57.8839738
60612,8/18/17,19,47.71048387
60628,8/18/17,16,81.06731808
60622,8/18/17,15,46.74939583
60615,8/18/17,8,48.51911302
60640,8/18/17,9,59.08431824
60622,8/18/17,20,48.22566384
60609,8/19/17,19,55.32705089
60609,8/19/17,19,55.32705089
60609,8/19/17,19,55.32705089
60609,8/19/17,18,58.57621846
60612,8/19/17,9,63.98724685
60608,8/19/17,9,64.46575074
60609,8/19/17,9,58.38560385
60622,8/19/17,9,57.50486052
60608,8/19/17,18,58.13195518
60616,8/19/17,18,59.10920308
60609,8/19/17,10,57.82368552
60608,8/19/17,19,56.28982377
60609,8/19/17,17,49.54336037
60609,8/19/17,19,55.32705089
60609,8/19/17,18,58.57621846
60612,8/19/17,9,63.98724685
60608,8/19/17,9,64.46575074
60609,8/19/17,9,58.38560385
60622,8/19/17,9,57.50486052
60608,8/19/17,18,58.13195518
60616,8/19/17,18,59.10920308
60609,8/19/17,10,57.82368552
60608,8/19/17,19,56.28982377
60609,8/19/17,17,49.54336037
60609,8/21/17,17,60.60745345
60609,8/21/17,18,59.10916119
60827,8/21/17,14,69.00299308
60827,8/21/17,13,74.79279663
60608,8/21/17,17,64.20399571
60609,8/21/17,17,60.60745345
60609,8/21/17,18,59.10916119
60827,8/21/17,14,69.00299308
60827,8/21/17,13,74.79279663
60608,8/21/17,17,64.20399571
60628,8/22/17,10,110.1024076
60608,8/22/17,8,59.41678002
60608,8/22/17,19,52.07004328
60608,8/22/17,18,55.63798148
60616,8/22/17,19,55.07807183
60608,8/22/17,9,59.64307382
60609,8/22/17,9,58.01409677
60609,8/22/17,8,56.98318451
60609,8/22/17,18,46.27647727
60827,8/22/17,10,106.9560468
60609,8/22/17,13,48.55364486
60827,8/22/17,13,90.0463964
60609,8/22/17,19,53.83204434
60628,8/22/17,10,110.1024076
60608,8/22/17,8,59.41678002
60608,8/22/17,19,52.07004328
60608,8/22/17,18,55.63798148
60616,8/22/17,19,55.07807183
60608,8/22/17,9,59.64307382
60609,8/22/17,9,58.01409677
60609,8/22/17,8,56.98318451
60609,8/22/17,18,46.27647727
60827,8/22/17,10,106.9560468
60609,8/22/17,13,48.55364486
60827,8/22/17,13,90.0463964
60609,8/23/17,18,52.33471691
60609,8/23/17,9,49.44210423
60642,8/23/17,18,60.11231794
60608,8/23/17,19,45.47055923
60616,8/23/17,19,44.32493451
60633,8/23/17,12,78.58953993
60622,8/23/17,9,52.57696383
60612,8/23/17,9,56.82894966
60608,8/23/17,9,57.70241602
60609,8/23/17,19,45.63179687
60607,8/23/17,18,58.81351217
60608,8/23/17,18,59.3707237
60642,8/23/17,19,55.67991095
60616,8/23/17,18,45.46002825
60827,8/23/17,12,72.3925
60609,8/23/17,18,52.33471691
60609,8/23/17,9,49.44210423
60642,8/23/17,18,60.11231794
60608,8/23/17,19,45.47055923
60616,8/23/17,19,44.32493451
60633,8/23/17,12,78.58953993
60622,8/23/17,9,52.57696383
60612,8/23/17,9,56.82894966
60608,8/23/17,9,57.70241602
60609,8/23/17,19,45.63179687
60607,8/23/17,18,58.81351217
60608,8/23/17,18,59.3707237
60642,8/23/17,19,55.67991095
60616,8/23/17,18,45.46002825
60827,8/23/17,12,72.3925
60827,8/24/17,11,72.99570208
60827,8/24/17,12,75.27076499
60609,8/24/17,19,41.53207924
60612,8/24/17,9,60.47297258
60622,8/24/17,9,56.50179553
60625,8/24/17,16,46.13275641
60608,8/24/17,9,60.10334899
60609,8/24/17,10,56.0648
60608,8/24/17,10,59.10577972
60609,8/24/17,9,46.40890499
60609,8/24/17,18,44.52899982
60827,8/24/17,11,72.99570208
60827,8/24/17,12,75.27076499
60609,8/24/17,19,41.53207924
60612,8/24/17,9,60.47297258
60622,8/24/17,9,56.50179553
60625,8/24/17,16,46.13275641
60608,8/24/17,9,60.10334899
60609,8/24/17,10,56.0648
60608,8/24/17,10,59.10577972
60609,8/24/17,9,46.40890499
60609,8/24/17,18,44.52899982
60827,8/25/17,14,78.05835062
60633,8/25/17,13,100.0694792
60827,8/25/17,13,48.38816626
60609,8/25/17,9,59.10693435
60633,8/25/17,12,81.31333042
60609,8/25/17,10,50.29929625
60827,8/25/17,12,54.97482203
0,8/25/17,13,13.19
60612,8/25/17,9,58.11254305
60622,8/25/17,9,53.90238699
60608,8/25/17,9,59.29949122
60827,8/25/17,14,78.05835062
60633,8/25/17,13,100.0694792
60827,8/25/17,13,48.38816626
60609,8/25/17,9,59.10693435
60633,8/25/17,12,81.31333042
60609,8/25/17,10,50.29929625
60827,8/25/17,12,54.97482203
0,8/25/17,13,13.19
60612,8/25/17,9,58.11254305
60622,8/25/17,9,53.90238699
60608,8/25/17,9,59.29949122
60609,8/26/17,18,47.21117167
60609,8/26/17,9,45.27430036
60609,8/26/17,18,47.21117167
60609,8/26/17,9,45.27430036
60827,8/28/17,13,64.89178945
60827,8/28/17,12,69.3327957
60827,8/28/17,13,64.89178945
60827,8/28/17,12,69.3327957
60609,8/29/17,9,63.20901548
60827,8/29/17,16,85.4023825
60609,8/29/17,12,54.8918011
60608,8/29/17,18,60.57672041
60608,8/29/17,10,60.54399002
60616,8/29/17,19,61.03194609
60608,8/29/17,9,66.66928137
60612,8/29/17,9,66.38403222
60616,8/29/17,10,56.34378146
60609,8/29/17,18,63.72633603
60609,8/29/17,19,56.95255325
60637,8/29/17,10,57.07047213
60637,8/29/17,12,59.08629462
60615,8/29/17,10,56.07757683
60615,8/29/17,12,57.65740573
60609,8/29/17,10,58.59975824
60608,8/29/17,19,59.61878084
60622,8/29/17,9,62.82989367
60653,8/29/17,10,55.16665979
60609,8/29/17,9,63.20901548
60827,8/29/17,16,85.4023825
60609,8/29/17,12,54.8918011
60608,8/29/17,18,60.57672041
60608,8/29/17,10,60.54399002
60616,8/29/17,19,61.03194609
60608,8/29/17,9,66.66928137
60612,8/29/17,9,66.38403222
60616,8/29/17,10,56.34378146
60609,8/29/17,18,63.72633603
60609,8/29/17,19,56.95255325
60637,8/29/17,10,57.07047213
60637,8/29/17,12,59.08629462
60615,8/29/17,10,56.07757683
60615,8/29/17,12,57.65740573
60609,8/29/17,10,58.59975824
60608,8/29/17,19,59.61878084
60622,8/29/17,9,62.82989367
60653,8/29/17,10,55.16665979
60657,8/30/17,17,49.39605934
60640,8/30/17,22,50.96887037
60608,8/30/17,9,67.27576914
60827,8/30/17,15,46.86669268
60613,8/30/17,18,48.49283502
60827,8/30/17,16,47.20310612
60657,8/30/17,16,48.90079848
60608,8/30/17,17,59.67184429
60609,8/30/17,17,58.85535012
60622,8/30/17,10,59.64644837
60657,8/30/17,21,49.90107588
60613,8/30/17,15,48.1140048
60618,8/30/17,15,48.81344148
60609,8/30/17,10,62.23943025
60657,8/30/17,22,50.43701754
60613,8/30/17,20,48.76170604
60657,8/30/17,20,55.37609312
60827,8/30/17,13,42.95138595
60657,8/30/17,15,48.69173177
60657,8/30/17,18,52.88043026
60609,8/30/17,9,67.74055614
60633,8/30/17,12,81.03583412
60612,8/30/17,10,63.25821557
60608,8/30/17,10,63.82565448
60616,8/30/17,17,57.07214887
60625,8/30/17,15,49.34391335
60613,8/30/17,22,50.05118531
60625,8/30/17,22,51.94881344
60827,8/30/17,12,60.88619048
60657,8/30/17,19,50.26135924
60614,8/30/17,21,49.38073982
60657,8/30/17,17,49.39605934
60640,8/30/17,22,50.96887037
60608,8/30/17,9,67.27576914
60827,8/30/17,15,46.86669268
60613,8/30/17,18,48.49283502
60827,8/30/17,16,47.20310612
60657,8/30/17,16,48.90079848
60608,8/30/17,17,59.67184429
60609,8/30/17,17,58.85535012
60622,8/30/17,10,59.64644837
60657,8/30/17,21,49.90107588
60613,8/30/17,15,48.1140048
60618,8/30/17,15,48.81344148
60609,8/30/17,10,62.23943025
60657,8/30/17,22,50.43701754
60613,8/30/17,20,48.76170604
60657,8/30/17,20,55.37609312
60827,8/30/17,13,42.95138595
60657,8/30/17,15,48.69173177
60657,8/30/17,18,52.88043026
60609,8/30/17,9,67.74055614
60633,8/30/17,12,81.03583412
60612,8/30/17,10,63.25821557
60608,8/30/17,10,63.82565448
60616,8/30/17,17,57.07214887
60625,8/30/17,15,49.34391335
60613,8/30/17,22,50.05118531
60625,8/30/17,22,51.94881344
60827,8/30/17,12,60.88619048
60657,8/30/17,19,50.26135924
60827,8/31/17,16,64.03308063
60657,8/31/17,20,64.87338035
60657,8/31/17,16,58.27869159
60612,8/31/17,18,61.91990208
60613,8/31/17,18,52.72244617
60827,8/31/17,14,45.43564106
60649,8/31/17,18,52.8121802
60607,8/31/17,18,66.18087006
60613,8/31/17,22,51.2056621
60657,8/31/17,18,52.59349861
60657,8/31/17,17,53.11314146
60609,8/31/17,10,59.48091859
60622,8/31/17,9,57.53231618
60657,8/31/17,23,51.36285444
60613,8/31/17,17,52.58199803
60608,8/31/17,9,62.06364053
60618,8/31/17,20,57.34890071
60657,8/31/17,22,51.44235026
60612,8/31/17,9,61.10804646
60613,8/31/17,20,57.27478241
60827,8/31/17,12,48.39506658
60827,8/31/17,15,45.36744996
60614,8/31/17,17,53.32873636
60614,8/31/17,20,55.94161111
60609,8/31/17,9,63.0261519
60622,8/31/17,18,60.77938969
60614,8/31/17,21,55.26952055
60657,8/31/17,21,55.32923672
60613,8/31/17,19,59.21097607
60657,8/31/17,19,57.13172489
60608,8/31/17,17,67.05099465
60609,8/31/17,17,62.1114823
60827,8/31/17,13,48.61276408
60618,8/31/17,19,58.94097362
60608,8/31/17,18,66.68009489
60637,8/31/17,18,52.88990536
60827,8/31/17,16,64.03308063
60657,8/31/17,20,64.87338035
60657,8/31/17,16,58.27869159
60612,8/31/17,18,61.91990208
60613,8/31/17,18,52.72244617
60827,8/31/17,14,45.43564106
60649,8/31/17,18,52.8121802
60607,8/31/17,18,66.18087006
60613,8/31/17,22,51.2056621
60657,8/31/17,18,52.59349861
60657,8/31/17,17,53.11314146
60609,8/31/17,10,59.48091859
60622,8/31/17,9,57.53231618
60657,8/31/17,23,51.36285444
60613,8/31/17,17,52.58199803
60608,8/31/17,9,62.06364053
60618,8/31/17,20,57.34890071
60657,8/31/17,22,51.44235026
60612,8/31/17,9,61.10804646
60613,8/31/17,20,57.27478241
60827,8/31/17,12,48.39506658
60827,8/31/17,15,45.36744996
60614,8/31/17,17,53.32873636
60614,8/31/17,20,55.94161111
60609,8/31/17,9,63.0261519
60622,8/31/17,18,60.77938969
60614,8/31/17,21,55.26952055
60657,8/31/17,21,55.32923672
60613,8/31/17,19,59.21097607
60657,8/31/17,19,57.13172489
60608,8/31/17,17,67.05099465
60609,8/31/17,17,62.1114823
60827,8/31/17,13,48.61276408
60618,8/31/17,19,58.94097362
60608,8/31/17,18,66.68009489
60609,9/1/17,17,40.89537217
60637,9/1/17,18,42.39129078
60609,9/1/17,18,41.41099856
60609,9/1/17,17,40.89537217
60637,9/1/17,18,42.39129078
60609,9/1/17,18,41.41099856
60609,9/2/17,10,54.64532744
60608,9/2/17,17,54.07797944
60608,9/2/17,10,53.03820246
60609,9/2/17,17,59.53607099
60609,9/2/17,16,62.34874808
0,9/2/17,10,73.5567
60609,9/2/17,10,54.64532744
60608,9/2/17,17,54.07797944
60608,9/2/17,10,53.03820246
60609,9/2/17,17,59.53607099
60609,9/2/17,16,62.34874808
0,9/2/17,10,73.5567
60608,9/5/17,12,48.65500433
60608,9/5/17,15,39.29981584
60609,9/5/17,12,41.25724561
60612,9/5/17,15,38.93939142
60622,9/5/17,16,39.84512595
60609,9/5/17,11,41.69024529
60622,9/5/17,15,39.10443484
60608,9/5/17,11,46.41470483
60609,9/5/17,15,39.23054455
60618,9/5/17,16,38.93147343
60647,9/5/17,16,38.94177167
60608,9/5/17,12,48.65500433
60608,9/5/17,15,39.29981584
60609,9/5/17,12,41.25724561
60612,9/5/17,15,38.93939142
60622,9/5/17,16,39.84512595
60609,9/5/17,11,41.69024529
60622,9/5/17,15,39.10443484
60608,9/5/17,11,46.41470483
60609,9/5/17,15,39.23054455
60618,9/5/17,16,38.93147343
60647,9/5/17,16,38.94177167
60637,9/6/17,10,41.16137225
0,9/6/17,18,43.23
60649,9/6/17,9,44.23786164
60605,9/6/17,20,39.48207692
0,9/6/17,10,41.12583333
60604,9/6/17,20,39.82872396
60601,9/6/17,20,40.89344749
60649,9/6/17,10,40.62630877
60607,9/6/17,20,39.30008264
60603,9/6/17,20,40.42935743
60637,9/6/17,18,41.08360559
60602,9/6/17,20,41.48033333
60649,9/6/17,18,42.63276423
60637,9/6/17,10,41.16137225
0,9/6/17,18,43.23
60649,9/6/17,9,44.23786164
60605,9/6/17,20,39.48207692
0,9/6/17,10,41.12583333
60604,9/6/17,20,39.82872396
60601,9/6/17,20,40.89344749
60649,9/6/17,10,40.62630877
60607,9/6/17,20,39.30008264
60603,9/6/17,20,40.42935743
60637,9/6/17,18,41.08360559
60602,9/6/17,20,41.48033333
60649,9/6/17,18,42.63276423
60609,9/7/17,10,55.79104901
60609,9/7/17,18,51.67810811
60608,9/7/17,18,53.35201078
60609,9/7/17,19,48.6771343
60609,9/7/17,9,57.35877638
60609,9/7/17,10,55.79104901
60609,9/7/17,18,51.67810811
60608,9/7/17,18,53.35201078
60609,9/7/17,19,48.6771343
60609,9/7/17,9,57.35877638
60609,9/8/17,9,54.08716698
60605,9/8/17,13,118.8918477
60608,9/8/17,9,58.49736455
60653,9/8/17,19,58.77271143
60609,9/8/17,10,57.89292658
60605,9/8/17,14,447.1588333
60622,9/8/17,9,56.55508818
60612,9/8/17,9,58.96694639
60609,9/8/17,20,40.07650794
60615,9/8/17,19,57.43720836
60609,9/8/17,19,56.61828845
60609,9/8/17,17,58.04100618
60609,9/8/17,9,54.08716698
60605,9/8/17,13,118.8918477
60608,9/8/17,9,58.49736455
60653,9/8/17,19,58.77271143
60609,9/8/17,10,57.89292658
60605,9/8/17,14,447.1588333
60622,9/8/17,9,56.55508818
60612,9/8/17,9,58.96694639
60609,9/8/17,20,40.07650794
60615,9/8/17,19,57.43720836
60609,9/8/17,19,56.61828845
60609,9/8/17,17,58.04100618
60609,9/9/17,15,58.04349551
60609,9/9/17,11,61.108342
60609,9/9/17,9,58.50488765
60642,9/9/17,16,58.31946986
60608,9/9/17,16,55.95775572
60609,9/9/17,10,60.02380844
60607,9/9/17,16,59.24972639
60622,9/9/17,16,55.65884521
60615,9/9/17,10,59.0861531
60608,9/9/17,15,59.33324166
60609,9/9/17,15,58.04349551
60609,9/9/17,11,61.108342
60609,9/9/17,9,58.50488765
60642,9/9/17,16,58.31946986
60608,9/9/17,16,55.95775572
60609,9/9/17,10,60.02380844
60607,9/9/17,16,59.24972639
60622,9/9/17,16,55.65884521
60615,9/9/17,10,59.0861531
60608,9/9/17,15,59.33324166
60605,9/10/17,11,89.87021505
60605,9/10/17,10,102.7933616
60616,9/10/17,10,83.55727273
60605,9/10/17,11,89.87021505
60605,9/10/17,10,102.7933616
60616,9/10/17,10,83.55727273
60616,9/11/17,20,50.85081477
60605,9/11/17,19,58.47814579
60616,9/11/17,18,77.23144345
60616,9/11/17,8,41.57732026
60604,9/11/17,17,71.0652381
60604,9/11/17,18,79.68921774
60653,9/11/17,20,51.20767962
60605,9/11/17,17,82.03044699
60616,9/11/17,19,54.76396781
60605,9/11/17,18,80.67381703
60615,9/11/17,20,51.94783071
60605,9/11/17,8,42.0973268
60616,9/11/17,20,50.85081477
60605,9/11/17,19,58.47814579
60616,9/11/17,18,77.23144345
60616,9/11/17,8,41.57732026
60604,9/11/17,17,71.0652381
60604,9/11/17,18,79.68921774
60653,9/11/17,20,51.20767962
60605,9/11/17,17,82.03044699
60616,9/11/17,19,54.76396781
60605,9/11/17,18,80.67381703
60615,9/11/17,20,51.94783071
60605,9/11/17,8,42.0973268
60605,9/12/17,9,92.2858299
60609,9/12/17,9,59.5830333
60615,9/12/17,18,84.35756655
60609,9/12/17,18,59.5349533
60616,9/12/17,9,104.6117391
60609,9/12/17,10,58.44438321
60616,9/12/17,8,99.21696602
60608,9/12/17,18,55.0105218
60605,9/12/17,8,89.75547748
60604,9/12/17,9,77.69533551
60653,9/12/17,18,85.76015916
60615,9/12/17,9,54.53670258
60605,9/12/17,9,92.2858299
60609,9/12/17,9,59.5830333
60615,9/12/17,18,84.35756655
60609,9/12/17,18,59.5349533
60616,9/12/17,9,104.6117391
60609,9/12/17,10,58.44438321
60616,9/12/17,8,99.21696602
60608,9/12/17,18,55.0105218
60605,9/12/17,8,89.75547748
60604,9/12/17,9,77.69533551
60653,9/12/17,18,85.76015916
60615,9/12/17,9,54.53670258
60653,9/13/17,9,61.32527902
60609,9/13/17,9,61.49786555
60640,9/13/17,18,55.03636442
60613,9/13/17,18,55.29669903
60605,9/13/17,8,89.22897616
60640,9/13/17,17,57.66393448
60605,9/13/17,9,80.171739
60616,9/13/17,9,81.95971643
60609,9/13/17,10,59.32110909
60605,9/13/17,10,79.95320828
60615,9/13/17,9,57.13021754
60653,9/13/17,9,61.32527902
60609,9/13/17,9,61.49786555
60640,9/13/17,18,55.03636442
60613,9/13/17,18,55.29669903
60605,9/13/17,8,89.22897616
60640,9/13/17,17,57.66393448
60605,9/13/17,9,80.171739
60616,9/13/17,9,81.95971643
60609,9/13/17,10,59.32110909
60605,9/13/17,10,79.95320828
60615,9/13/17,9,57.13021754
60654,9/14/17,9,62.07157895
60601,9/14/17,9,61.01839729
60649,9/14/17,18,49.17821773
60637,9/14/17,9,52.20189189
0,9/14/17,10,66.20963333
60611,9/14/17,9,63.62736111
60609,9/14/17,18,51.94961
60640,9/14/17,9,60.60556335
60653,9/14/17,10,70.39370392
60637,9/14/17,10,52.31144781
60609,9/14/17,10,68.46016105
60625,9/14/17,9,69.79634409
0,9/14/17,18,48.46
60615,9/14/17,10,64.06101675
60649,9/14/17,9,55.9463305
60637,9/14/17,18,48.81631502
60654,9/14/17,9,62.07157895
60601,9/14/17,9,61.01839729
60649,9/14/17,18,49.17821773
60637,9/14/17,9,52.20189189
0,9/14/17,10,66.20963333
60611,9/14/17,9,63.62736111
60609,9/14/17,18,51.94961
60640,9/14/17,9,60.60556335
60653,9/14/17,10,70.39370392
60637,9/14/17,10,52.31144781
60609,9/14/17,10,68.46016105
60625,9/14/17,9,69.79634409
0,9/14/17,18,48.46
60615,9/14/17,10,64.06101675
60649,9/14/17,9,55.9463305
60637,9/14/17,18,48.81631502
60609,9/15/17,15,58.16021683
60649,9/15/17,18,46.73348222
60601,9/15/17,14,49.21018116
60616,9/15/17,8,88.08998775
60645,9/15/17,17,49.52531193
60653,9/15/17,9,65.657912
0,9/15/17,9,53.14
60616,9/15/17,9,82.62652042
60637,9/15/17,9,52.91355383
60608,9/15/17,15,58.8902668
60615,9/15/17,9,66.87168505
60609,9/15/17,10,57.08095689
60605,9/15/17,8,97.52256462
60609,9/15/17,9,64.05246183
60626,9/15/17,17,49.89162791
60626,9/15/17,18,49.63604396
60660,9/15/17,17,49.15600587
0,9/15/17,16,49.62240721
60626,9/15/17,16,50.45931635
60645,9/15/17,16,49.17859006
60649,9/15/17,9,52.40814201
60659,9/15/17,17,49.14271081
0,9/15/17,17,49.089375
60608,9/15/17,9,54.23028085
60605,9/15/17,9,84.35169181
0,9/15/17,18,47.28166667
60637,9/15/17,10,51.53126056
60609,9/15/17,15,58.16021683
60649,9/15/17,18,46.73348222
60601,9/15/17,14,49.21018116
60616,9/15/17,8,88.08998775
60645,9/15/17,17,49.52531193
60653,9/15/17,9,65.657912
0,9/15/17,9,53.14
60616,9/15/17,9,82.62652042
60637,9/15/17,9,52.91355383
60608,9/15/17,15,58.8902668
60615,9/15/17,9,66.87168505
60609,9/15/17,10,57.08095689
60605,9/15/17,8,97.52256462
60609,9/15/17,9,64.05246183
60626,9/15/17,17,49.89162791
60626,9/15/17,18,49.63604396
60660,9/15/17,17,49.15600587
0,9/15/17,16,49.62240721
60626,9/15/17,16,50.45931635
60645,9/15/17,16,49.17859006
60649,9/15/17,9,52.40814201
60659,9/15/17,17,49.14271081
0,9/15/17,17,49.089375
60608,9/15/17,9,54.23028085
60605,9/15/17,9,84.35169181
0,9/15/17,18,47.28166667
60637,9/15/17,10,51.53126056
0,9/16/17,11,59.56194667
60615,9/16/17,11,58.91003011
60637,9/16/17,11,57.93146119
60609,9/16/17,9,62.52449958
60637,9/16/17,9,76.19449007
60608,9/16/17,17,58.87036
60637,9/16/17,10,71.90694355
60649,9/16/17,11,58.49805629
60609,9/16/17,17,59.43187597
60615,9/16/17,9,67.52134379
60608,9/16/17,9,59.35674815
0,9/16/17,11,59.56194667
60615,9/16/17,11,58.91003011
60637,9/16/17,11,57.93146119
60609,9/16/17,9,62.52449958
60637,9/16/17,9,76.19449007
60608,9/16/17,17,58.87036
60637,9/16/17,10,71.90694355
60649,9/16/17,11,58.49805629
60609,9/16/17,17,59.43187597
60615,9/16/17,9,67.52134379
60608,9/16/17,9,59.35674815
60616,9/18/17,17,79.83228528
60605,9/18/17,17,55.80519096
60649,9/18/17,18,47.81872603
60605,9/18/17,8,48.16633326
0,9/18/17,18,47.97
60616,9/18/17,9,82.7206548
60605,9/18/17,9,56.07965806
60616,9/18/17,18,79.11823744
60637,9/18/17,18,46.82836175
60605,9/18/17,18,80.41808584
60616,9/18/17,8,80.25527184
60616,9/18/17,17,79.83228528
60605,9/18/17,17,55.80519096
60649,9/18/17,18,47.81872603
60605,9/18/17,8,48.16633326
0,9/18/17,18,47.97
60616,9/18/17,9,82.7206548
60605,9/18/17,9,56.07965806
60616,9/18/17,18,79.11823744
60637,9/18/17,18,46.82836175
60605,9/18/17,18,80.41808584
60616,9/18/17,8,80.25527184
60608,9/19/17,9,70.48229583
60616,9/19/17,8,94.91056192
60615,9/19/17,9,71.14261668
60609,9/19/17,19,69.94806615
60609,9/19/17,18,64.04989092
60605,9/19/17,9,84.9346037
60605,9/19/17,8,94.96592378
60615,9/19/17,19,72.71383224
60608,9/19/17,18,64.1406601
60605,9/19/17,10,81.45520539
60609,9/19/17,9,73.55014001
60608,9/19/17,9,70.48229583
60616,9/19/17,8,94.91056192
60615,9/19/17,9,71.14261668
60609,9/19/17,19,69.94806615
60609,9/19/17,18,64.04989092
60605,9/19/17,9,84.9346037
60605,9/19/17,8,94.96592378
60615,9/19/17,19,72.71383224
60608,9/19/17,18,64.1406601
60605,9/19/17,10,81.45520539
60609,9/19/17,9,73.55014001
60622,9/20/17,16,52.10230441
60622,9/20/17,18,51.23492004
60605,9/20/17,8,40.54896863
60609,9/20/17,18,52.35178586
60622,9/20/17,19,50.98490433
60647,9/20/17,15,51.95746463
0,9/20/17,18,51.56666667
60609,9/20/17,9,62.00997908
60624,9/20/17,16,51.17904236
60651,9/20/17,16,52.24714206
60609,9/20/17,17,64.43994824
60612,9/20/17,18,50.9427324
60647,9/20/17,17,51.21388592
60647,9/20/17,19,51.00463415
60642,9/20/17,19,51.93150794
60612,9/20/17,16,51.55473411
60616,9/20/17,9,83.12580399
60647,9/20/17,18,51.31337246
60615,9/20/17,17,62.64165456
60614,9/20/17,19,51.73564962
60653,9/20/17,17,64.17575182
60651,9/20/17,18,50.98625134
60605,9/20/17,9,24.60332904
60637,9/20/17,18,51.44417415
60649,9/20/17,18,50.42349076
60647,9/20/17,16,52.21869757
60624,9/20/17,18,51.04824324
60651,9/20/17,15,51.54448622
60616,9/20/17,8,80.33488529
60622,9/20/17,16,52.10230441
60622,9/20/17,18,51.23492004
60605,9/20/17,8,40.54896863
60609,9/20/17,18,52.35178586
60622,9/20/17,19,50.98490433
60647,9/20/17,15,51.95746463
0,9/20/17,18,51.56666667
60609,9/20/17,9,62.00997908
60624,9/20/17,16,51.17904236
60651,9/20/17,16,52.24714206
60609,9/20/17,17,64.43994824
60612,9/20/17,18,50.9427324
60647,9/20/17,17,51.21388592
60647,9/20/17,19,51.00463415
60642,9/20/17,19,51.93150794
60612,9/20/17,16,51.55473411
60616,9/20/17,9,83.12580399
60647,9/20/17,18,51.31337246
60615,9/20/17,17,62.64165456
60614,9/20/17,19,51.73564962
60653,9/20/17,17,64.17575182
60651,9/20/17,18,50.98625134
60605,9/20/17,9,24.60332904
60637,9/20/17,18,51.44417415
60649,9/20/17,18,50.42349076
60647,9/20/17,16,52.21869757
